Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,deletesTemporaryMultipartUploadFolder,Long Statement,The length of the statement "assertThat(Paths.get(rootFolder.getAbsolutePath()`TEST_BUCKET_NAME`fileName`uploadId).toFile().exists()).as("Folder should not exist anymore!").isFalse();" is 154.,601
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,listsMultipartUploads,Long Statement,The length of the statement "final MultipartUpload initiatedUpload=fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`fileName`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`uploadId`TEST_OWNER`TEST_OWNER);" is 164.,618
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,abortMultipartUpload,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`fileName`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`uploadId`TEST_OWNER`TEST_OWNER);" is 126.,641
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,abortMultipartUpload,Long Statement,The length of the statement "assertThat(Paths.get(rootFolder.getAbsolutePath()`TEST_BUCKET_NAME`fileName`"fileData").toFile().exists()).as("File exists!").isFalse();" is 136.,641
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,abortMultipartUpload,Long Statement,The length of the statement "assertThat(Paths.get(rootFolder.getAbsolutePath()`TEST_BUCKET_NAME`fileName`"metadata").toFile().exists()).as("Metadata exists!").isFalse();" is 140.,641
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,abortMultipartUpload,Long Statement,The length of the statement "assertThat(Paths.get(rootFolder.getAbsolutePath()`TEST_BUCKET_NAME`fileName`uploadId).toFile().exists()).as("Temp upload folder exists!").isFalse();" is 148.,641
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,copyPart,Long Statement,The length of the statement "fileStore.putS3Object(TEST_BUCKET_NAME`sourceFile`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`new ByteArrayInputStream(contentBytes)`false);" is 131.,667
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,copyPart,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(TEST_BUCKET_NAME`targetFile`DEFAULT_CONTENT_TYPE`ENCODING_GZIP`uploadId`TEST_OWNER`TEST_OWNER);" is 128.,667
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,copyPart,Long Statement,The length of the statement "assertThat(Paths.get(rootFolder.getAbsolutePath()`TEST_BUCKET_NAME`targetFile`uploadId`partNumber + ".part").toFile().exists()).as("Part does not exist!").isTrue();" is 164.,667
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,missingUploadPreparation,Long Statement,The length of the statement "IllegalStateException e=Assertions.assertThrows(IllegalStateException.class`() -> fileStore.copyPart(TEST_BUCKET_NAME`UUID.randomUUID().toString()`0`0`"1"`TEST_BUCKET_NAME`UUID.randomUUID().toString()`UUID.randomUUID().toString()));" is 232.,694
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,getObjectsForPartialPrefix,Long Statement,The length of the statement "fileStore.putS3Object(TEST_BUCKET_NAME`"foo_bar_baz"`TEXT_PLAIN`ENCODING_GZIP`new FileInputStream(TEST_FILE_PATH)`false);" is 121.,729
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,multipartUploadPartsAreSortedNumerically,Magic Number,The method contains a magic number: 11,776
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,multipartUploadPartsAreSortedNumerically,Magic Number,The method contains a magic number: 10,776
S3Mock,com.adobe.testing.s3mock.domain,FileStoreTest,multipartUploadPartsAreSortedNumerically,Magic Number,The method contains a magic number: 10,776
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResult,ListBucketResult,Long Parameter List,The method has 9 parameters. ,68
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultV2,ListBucketResultV2,Long Parameter List,The method has 11 parameters. ,74
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResult,ListMultipartUploadsResult,Long Parameter List,The method has 11 parameters. ,58
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResult,toString,Long Statement,The length of the statement "return "ListMultipartUploadsResult{" + "bucket='" + bucket + '\''+ "` keyMarker='"+ keyMarker+ '\''+ "` delimiter='"+ delimiter+ '\''+ "` prefix='"+ prefix+ '\''+ "` uploadIdMarker='"+ uploadIdMarker+ '\''+ "` maxUploads="+ maxUploads+ "` isTruncated="+ isTruncated+ "` nextKeyMarker='"+ nextKeyMarker+ '\''+ "` nextUploadIdMarker='"+ nextUploadIdMarker+ '\''+ "` multipartUploads="+ multipartUploads+ "` commonPrefixes="+ commonPrefixes+ '}';" is 443.,97
S3Mock,com.adobe.testing.s3mock.dto,MultipartUpload,MultipartUpload,Long Parameter List,The method has 5 parameters. ,45
S3Mock,com.adobe.testing.s3mock.dto,MultipartUpload,toString,Long Statement,The length of the statement "return "MultipartUpload{" + "key='" + key + '\''+ "` uploadId='"+ uploadId+ '\''+ "` owner="+ owner+ "` initiator="+ initiator+ "` storageClass='"+ storageClass+ '\''+ "` initiated="+ initiated+ '}';" is 199.,87
S3Mock,com.adobe.testing.s3mock.dto,MultipartUpload,equals,Long Statement,The length of the statement "return Objects.equals(key`that.key) && Objects.equals(uploadId`that.uploadId) && Objects.equals(owner`that.owner)&& Objects.equals(initiator`that.initiator)&& Objects.equals(storageClass`that.storageClass)&& Objects.equals(initiated`that.initiated);" is 249.,99
S3Mock,com.adobe.testing.s3mock.dto,ObjectRef,extractBucketAndKeyArray,Magic Number,The method contains a magic number: 2,66
S3Mock,com.adobe.testing.s3mock.dto,ObjectRef,extractBucketAndKeyArray,Magic Number,The method contains a magic number: 2,66
S3Mock,com.adobe.testing.s3mock.dto,Part,equals,Long Statement,The length of the statement "return Objects.equals(partNumber`part.partNumber) && Objects.equals(lastModified`part.lastModified) && Objects.equals(etag`part.etag)&& Objects.equals(size`part.size);" is 167.,75
S3Mock,com.adobe.testing.s3mock.dto,Range,Range,Long Statement,The length of the statement "range=new Range(rangeStart == null ? 0L : Long.parseLong(rangeStart)`(StringUtils.isEmpty(rangeEnd) ? Long.MAX_VALUE : Long.parseLong(rangeEnd)));" is 146.,39
S3Mock,com.adobe.testing.s3mock.dto,Range,Range,Magic Number,The method contains a magic number: 2,39
S3Mock,com.adobe.testing.s3mock.dto,Range,Range,Magic Number,The method contains a magic number: 3,39
S3Mock,com.adobe.testing.s3mock.dto,Range,Range,Magic Number,The method contains a magic number: 5,39
S3Mock,com.adobe.testing.s3mock.dto,Range,Range,Magic Number,The method contains a magic number: 4,39
S3Mock,com.adobe.testing.s3mock.dto,BatchDeleteResponseTest,testSerialization,Magic Number,The method contains a magic number: 2,26
S3Mock,com.adobe.testing.s3mock.dto,CopyPartResultTest,testSerialization,Magic Number,The method contains a magic number: 1514477008120L,29
S3Mock,com.adobe.testing.s3mock.dto,ListAllMyBucketsResultTest,testSerialization,Magic Number,The method contains a magic number: 10L,31
S3Mock,com.adobe.testing.s3mock.dto,ListAllMyBucketsResultTest,testSerialization,Magic Number,The method contains a magic number: 2,31
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultTest,testSerialization,Long Statement,The length of the statement "ListBucketResult iut=new ListBucketResult("bucketName"`"prefix/"`"marker"`1000`false`"url"`"nextMarker"`createBucketContents(2)`Arrays.asList("prefix1/"`"prefix2/"));" is 166.,31
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultTest,testSerialization,Magic Number,The method contains a magic number: 1000,31
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultTest,testSerialization,Magic Number,The method contains a magic number: 2,31
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultTest,createBucketContents,Long Statement,The length of the statement "BucketContents bucketContents=new BucketContents("key" + i`"2009-10-12T17:50:30.000Z"`"fba9dede5f27731c9771645a39863328"`"434234"`"STANDARD"`new Owner(10L + i`"displayName"));" is 175.,40
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultTest,createBucketContents,Magic Number,The method contains a magic number: 10L,40
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultV2Test,testSerialization,Long Statement,The length of the statement "ListBucketResultV2 iut=new ListBucketResultV2("bucketName"`"prefix/"`1000`false`createBucketContents(2)`Arrays.asList("prefix1/"`"prefix2/")`"continuationToken"`"2"`"nextContinuationToken"`"startAfter"`"url");" is 209.,31
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultV2Test,testSerialization,Magic Number,The method contains a magic number: 1000,31
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultV2Test,testSerialization,Magic Number,The method contains a magic number: 2,31
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultV2Test,createBucketContents,Long Statement,The length of the statement "BucketContents bucketContents=new BucketContents("key" + i`"2009-10-12T17:50:30.000Z"`"fba9dede5f27731c9771645a39863328"`"434234"`"STANDARD"`new Owner(10L + i`"displayName"));" is 175.,41
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultV2Test,createBucketContents,Magic Number,The method contains a magic number: 10L,41
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,testSerialization,Long Statement,The length of the statement "ListMultipartUploadsResult iut=new ListMultipartUploadsResult("bucketName"`"keyMarker"`"/"`"prefix/"`"uploadIdMarker"`2`false`"nextKeyMarker"`"nextUploadIdMarker"`createMultipartUploads(2)`Arrays.asList("prefix1/"`"prefix2/"));" is 227.,30
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,testSerialization,Magic Number,The method contains a magic number: 2,30
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,testSerialization,Magic Number,The method contains a magic number: 2,30
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,createMultipartUploads,Long Statement,The length of the statement "MultipartUpload multipartUpload=new MultipartUpload("key" + i`"uploadId" + i`new Owner(10L + i`"displayName10" + i)`new Owner(100L + i`"displayName100" + i)`new Date(1514477008120L));" is 183.,41
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,createMultipartUploads,Magic Number,The method contains a magic number: 10L,41
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,createMultipartUploads,Magic Number,The method contains a magic number: 100L,41
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,createMultipartUploads,Magic Number,The method contains a magic number: 1514477008120L,41
S3Mock,com.adobe.testing.s3mock.dto,ListPartsResultTest,testSerialization,Magic Number,The method contains a magic number: 2,30
S3Mock,com.adobe.testing.s3mock.dto,ListPartsResultTest,createParts,Magic Number,The method contains a magic number: 1514477008120L,39
S3Mock,com.adobe.testing.s3mock.dto,ListPartsResultTest,createParts,Magic Number,The method contains a magic number: 10L,39
S3Mock,com.adobe.testing.s3mock,FileStoreController,listObjectsInsideBucket,Long Parameter List,The method has 6 parameters. ,241
S3Mock,com.adobe.testing.s3mock,FileStoreController,listObjectsInsideBucket,Long Statement,The length of the statement "return ResponseEntity.ok(new ListBucketResult(bucketName`returnPrefix`marker`maxKeys`isTruncated`encodingtype`nextMarker`contents`returnCommonPrefixes));" is 153.,241
S3Mock,com.adobe.testing.s3mock,FileStoreController,listObjectsInsideBucketV2,Long Parameter List,The method has 7 parameters. ,314
S3Mock,com.adobe.testing.s3mock,FileStoreController,listObjectsInsideBucketV2,Long Statement,The length of the statement "return ResponseEntity.ok(new ListBucketResultV2(bucketName`returnPrefix`maxKeys`isTruncated`filteredContents`returnCommonPrefixes`continuationToken`String.valueOf(filteredContents.size())`nextContinuationToken`returnStartAfter`encodingtype));" is 242.,314
S3Mock,com.adobe.testing.s3mock,FileStoreController,listMultipartUploads,Long Statement,The length of the statement "final List<MultipartUpload> multipartUploads=fileStore.listMultipartUploads().stream().filter(m -> isBlank(prefix) || m.getKey().startsWith(prefix)).map(m -> new MultipartUpload(decode(m.getKey())`m.getUploadId()`m.getOwner()`m.getInitiator()`m.getInitiated())).collect(Collectors.toList());" is 291.,402
S3Mock,com.adobe.testing.s3mock,FileStoreController,listMultipartUploads,Long Statement,The length of the statement "return ResponseEntity.ok(new ListMultipartUploadsResult(bucketName`keyMarker`delimiter`prefix`uploadIdMarker`maxUploads`isTruncated`nextKeyMarker`nextUploadIdMarker`multipartUploads`commonPrefixes));" is 199.,402
S3Mock,com.adobe.testing.s3mock,FileStoreController,listMultipartUploads,Magic Number,The method contains a magic number: 1000,402
S3Mock,com.adobe.testing.s3mock,FileStoreController,headObject,Long Statement,The length of the statement ").contentType(parseMediaType(s3Object.getContentType())).eTag("\"" + s3Object.getMd5() + "\"").contentLength(Long.parseLong(s3Object.getSize())).lastModified(s3Object.getLastModified()).build();" is 194.,487
S3Mock,com.adobe.testing.s3mock,FileStoreController,getObject,Long Parameter List,The method has 5 parameters. ,570
S3Mock,com.adobe.testing.s3mock,FileStoreController,getObject,Long Statement,The length of the statement "return ResponseEntity.ok().eTag("\"" + s3Object.getMd5() + "\"").header(HttpHeaders.CONTENT_ENCODING`s3Object.getContentEncoding()).header(HttpHeaders.ACCEPT_RANGES`RANGES_BYTES).header(HttpHeaders.ACCESS_CONTROL_ALLOW_ORIGIN`ANY).headers(headers -> headers.setAll(createUserMetadataHeaders(s3Object))).lastModified(s3Object.getLastModified()).contentLength(s3Object.getDataFile().length()).contentType(parseMediaType(s3Object.getContentType())).headers(headers -> headers.setAll(addOverrideHeaders(request.getQueryString()))).body(outputStream -> Files.copy(s3Object.getDataFile().toPath()`outputStream));" is 606.,570
S3Mock,com.adobe.testing.s3mock,FileStoreController,putObjectPart,Long Parameter List,The method has 7 parameters. ,703
S3Mock,com.adobe.testing.s3mock,FileStoreController,putObjectPart,Long Statement,The length of the statement "final String etag=fileStore.putPart(bucketName`filename`uploadId`partNumber`request.getInputStream()`isV4ChunkedWithSigningEnabled(sha256Header));" is 146.,703
S3Mock,com.adobe.testing.s3mock,FileStoreController,copyObjectPart,Long Parameter List,The method has 8 parameters. ,750
S3Mock,com.adobe.testing.s3mock,FileStoreController,copyObjectPart,Long Statement,The length of the statement "final String partEtag=fileStore.copyPart(copySource.getBucket()`copySource.getKey()`copyRange.getStart()`copyRange.getEnd()`partNumber`destinationBucket`destinationFile`uploadId);" is 179.,750
S3Mock,com.adobe.testing.s3mock,FileStoreController,putObject,Long Parameter List,The method has 8 parameters. ,801
S3Mock,com.adobe.testing.s3mock,FileStoreController,putObject,Long Statement,The length of the statement "s3Object=fileStore.putS3Object(bucketName`filename`parseMediaType(contentType).toString()`contentEncoding`inputStream`isV4ChunkedWithSigningEnabled(sha256Header)`userMetadata`encryption`kmsKeyId);" is 196.,801
S3Mock,com.adobe.testing.s3mock,FileStoreController,putObject,Long Statement,The length of the statement "return ResponseEntity.ok().eTag("\"" + s3Object.getMd5() + "\"").lastModified(s3Object.getLastModified()).header(SERVER_SIDE_ENCRYPTION_AWS_KMS_KEYID`kmsKeyId).build();" is 168.,801
S3Mock,com.adobe.testing.s3mock,FileStoreController,copyObject,Long Parameter List,The method has 6 parameters. ,853
S3Mock,com.adobe.testing.s3mock,FileStoreController,copyObject,Long Statement,The length of the statement "copyObjectResult=fileStore.copyS3ObjectEncrypted(objectRef.getBucket()`objectRef.getKey()`destinationBucket`destinationFile`encryption`kmsKeyId`getUserMetadata(request));" is 170.,853
S3Mock,com.adobe.testing.s3mock,FileStoreController,copyObject,Long Statement,The length of the statement "copyObjectResult=fileStore.copyS3ObjectEncrypted(objectRef.getBucket()`objectRef.getKey()`destinationBucket`destinationFile`encryption`kmsKeyId);" is 145.,853
S3Mock,com.adobe.testing.s3mock,FileStoreController,initiateMultipartUpload,Long Statement,The length of the statement "fileStore.prepareMultipartUpload(bucketName`filename`parseMediaType(request.getContentType()).toString()`request.getHeader(HttpHeaders.CONTENT_ENCODING)`uploadId`TEST_OWNER`TEST_OWNER`userMetadata);" is 198.,911
S3Mock,com.adobe.testing.s3mock,FileStoreController,completeMultipartUpload,Long Parameter List,The method has 6 parameters. ,946
S3Mock,com.adobe.testing.s3mock,FileStoreController,completeMultipartUpload,Long Statement,The length of the statement "final String eTag=fileStore.completeMultipartUpload(bucketName`filename`uploadId`requestBody.getParts()`encryption`kmsKeyId);" is 125.,946
S3Mock,com.adobe.testing.s3mock,FileStoreController,completeMultipartUpload,Long Statement,The length of the statement "return ResponseEntity.ok(new CompleteMultipartUploadResult(request.getRequestURL().toString()`bucketName`filename`eTag));" is 121.,946
S3Mock,com.adobe.testing.s3mock,FileStoreController,getObjectWithRange,Long Statement,The length of the statement "return ResponseEntity.status(PARTIAL_CONTENT.value()).headers(headers -> headers.setAll(createUserMetadataHeaders(s3Object))).header(HttpHeaders.ACCEPT_RANGES`RANGES_BYTES).header(HttpHeaders.CONTENT_RANGE`String.format("bytes %s-%s/%s"`range.getStart()`bytesToRead + range.getStart() - 1`s3Object.getSize())).eTag("\"" + s3Object.getMd5() + "\"").contentType(parseMediaType(s3Object.getContentType())).lastModified(s3Object.getLastModified()).contentLength(bytesToRead).body(outputStream -> {" is 493.,985
S3Mock,com.adobe.testing.s3mock,FileStoreController,applyUrlEncoding,Long Statement,The length of the statement "return contents.stream().map(c -> new BucketContents(encode(c.getKey())`c.getLastModified()`c.getEtag()`c.getSize()`c.getStorageClass()`c.getOwner())).collect(Collectors.toList());" is 180.,1058
S3Mock,com.adobe.testing.s3mock,FileStoreController,getBucketContents,Long Statement,The length of the statement "return s3Objects.stream().map(s3Object -> new BucketContents(decode(s3Object.getName())`s3Object.getModificationDate()`s3Object.getMd5()`s3Object.getSize()`"STANDARD"`TEST_OWNER)).sorted(BUCKET_CONTENTS_COMPARATOR).collect(Collectors.toList());" is 244.,1080
S3Mock,com.adobe.testing.s3mock,FileStoreController,isV4ChunkedWithSigningEnabled,Long Identifier,The length of the field STREAMING_AWS_4_HMAC_SHA_256_PAYLOAD is 36.,1096
S3Mock,com.adobe.testing.s3mock,FileStoreController,addOverrideHeaders,Long Statement,The length of the statement "return Arrays.stream(query.split("&")).filter(param -> isNotBlank(mapHeaderName(decode(substringBefore(param`"="))))).collect(Collectors.toMap((param) -> mapHeaderName(decode(substringBefore(param`"=")))`(param) -> decode(substringAfter(param`"="))));" is 251.,1101
S3Mock,com.adobe.testing.s3mock,FileStoreController,mapHeaderName,Long Identifier,The length of the field RESPONSE_HEADER_CONTENT_DISPOSITION is 35.,1112
S3Mock,com.adobe.testing.s3mock,FileStoreController,mapHeaderName,Long Identifier,The length of the field RESPONSE_HEADER_CONTENT_ENCODING is 32.,1112
S3Mock,com.adobe.testing.s3mock,FileStoreController,mapHeaderName,Long Identifier,The length of the field RESPONSE_HEADER_CONTENT_LANGUAGE is 32.,1112
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyPartNumberLimits,Long Statement,The length of the statement "throw new S3Exception(HttpStatus.BAD_REQUEST.value()`"InvalidRequest"`"Part number must be an integer between 1 and 10000` inclusive");" is 135.,1159
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyPartNumberLimits,Long Statement,The length of the statement "throw new S3Exception(HttpStatus.BAD_REQUEST.value()`"InvalidRequest"`"Part number must be an integer between 1 and 10000` inclusive");" is 135.,1159
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyPartNumberLimits,Magic Number,The method contains a magic number: 10000,1159
S3Mock,com.adobe.testing.s3mock,FileStoreController,validateMultipartParts,Long Statement,The length of the statement "final Map<Integer`String> uploadedPartsMap=uploadedParts.stream().collect(Collectors.toMap(Part::getPartNumber`Part::getETag));" is 127.,1181
S3Mock,com.adobe.testing.s3mock,FileStoreController,validateMultipartParts,Long Statement,The length of the statement "if (!uploadedPartsMap.containsKey(part.getPartNumber()) || !uploadedPartsMap.get(part.getPartNumber()).equals(part.getETag().replaceAll("^\"|\"$"`""))) {" is 153.,1181
S3Mock,com.adobe.testing.s3mock,FileStoreController,validateMultipartParts,Long Statement,The length of the statement "throw new S3Exception(HttpStatus.BAD_REQUEST.value()`"InvalidPart"`"One or more of the specified parts could not be found. The part might not have been " + "uploaded` or the specified entity tag might not have matched the part's entity" + " tag.");" is 248.,1181
S3Mock,com.adobe.testing.s3mock,FileStoreController,validateMultipartParts,Long Statement,The length of the statement "throw new S3Exception(HttpStatus.BAD_REQUEST.value()`"InvalidPartOrder"`"The list of parts was not in ascending order. The parts list must be specified in " + "order by part number.");" is 184.,1181
S3Mock,com.adobe.testing.s3mock,KmsValidationFilter,doFilterInternal,Complex Conditional,The conditional expression AWS_KMS.equals(encryptionTypeHeader) && !StringUtils.isBlank(encryptionKeyRef) && !keystore.validateKeyRef(encryptionKeyRef) is complex.,63
S3Mock,com.adobe.testing.s3mock,KmsValidationFilter,doFilterInternal,Long Statement,The length of the statement "if (AWS_KMS.equals(encryptionTypeHeader) && !StringUtils.isBlank(encryptionKeyRef) && !keystore.validateKeyRef(encryptionKeyRef)) {" is 131.,63
S3Mock,com.adobe.testing.s3mock,S3MockApplication,start,Long Identifier,The length of the field DEFAULT_SERVER_SSL_KEY_STORE_PASSWORD is 37.,179
S3Mock,com.adobe.testing.s3mock,S3MockApplication,start,Long Identifier,The length of the field DEFAULT_SERVER_SSL_KEY_PASSWORD is 31.,179
S3Mock,com.adobe.testing.s3mock,S3MockApplication,start,Long Statement,The length of the statement "final ConfigurableApplicationContext ctx=new SpringApplicationBuilder(S3MockApplication.class).properties(defaults).properties(properties).bannerMode(bannerMode).run(args);" is 172.,179
S3Mock,com.adobe.testing.s3mock,S3MockApplication,initBuckets,Long Statement,The length of the statement "final List<String> buckets=Arrays.stream(config.getInitialBuckets().trim().split("[`; ]")).map(String::trim).filter(s -> !s.isEmpty()).collect(toList());" is 153.,251
S3Mock,com.adobe.testing.s3mock.util,AwsChunkDecodingInputStream,read,Magic Number,The method contains a magic number: 16,71
S3Mock,com.adobe.testing.s3mock.util,AwsChunkDecodingInputStream,readUntil,Magic Number,The method contains a magic number: 0xFF,99
S3Mock,com.adobe.testing.s3mock.util,HashUtil,getDigest,Magic Number,The method contains a magic number: 1024,51
S3Mock,com.adobe.testing.s3mock.util,MetadataUtil,getUserMetadata,Long Statement,The length of the statement "return Collections.list(request.getHeaderNames()).stream().filter(header -> header.startsWith(HEADER_X_AMZ_META_PREFIX)).collect(Collectors.toMap(header -> header.substring(HEADER_X_AMZ_META_PREFIX.length())`request::getHeader));" is 229.,44
S3Mock,com.adobe.testing.s3mock.util,RangeTest,convertsValidRange,Magic Number,The method contains a magic number: 10L,27
S3Mock,com.adobe.testing.s3mock.util,RangeTest,convertsValidRange,Magic Number,The method contains a magic number: 35L,27
S3Mock,com.adobe.testing.s3mock.util,RangeTest,convertRangeWithRangeEndUndefined,Magic Number,The method contains a magic number: 10L,36
S3Mock,com.adobe.testing.s3mock.util,StringEncodingTest,testKeyEncoding,Magic Number,The method contains a magic number: 0x12ab,27
S3Mock,com.adobe.testing.s3mock.util,StringEncodingTest,testKeyEncoding,Magic Number,The method contains a magic number: 0x7f,27
S3Mock,com.adobe.testing.s3mock.util,StringEncodingTest,testKeyDecoding,Magic Number,The method contains a magic number: 0x12ab,46
S3Mock,com.adobe.testing.s3mock.util,StringEncodingTest,testKeyDecoding,Magic Number,The method contains a magic number: 0x7f,46
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,createS3ClientV2,Long Statement,The length of the statement "return S3Client.builder().region(Region.of("us-east-1")).credentialsProvider(StaticCredentialsProvider.create(AwsBasicCredentials.create("foo"`"bar"))).endpointOverride(URI.create(getServiceEndpoint())).httpClient(UrlConnectionHttpClient.builder().buildWithDefaults(AttributeMap.builder().put(TRUST_ALL_CERTIFICATES`Boolean.TRUE).build())).build();" is 348.,71
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,createS3Client,Long Statement,The length of the statement "return AmazonS3ClientBuilder.standard().withCredentials(new AWSStaticCredentialsProvider(credentials)).withClientConfiguration(configureClientToIgnoreInvalidSslCertificates(new ClientConfiguration())).withEndpointConfiguration(getEndpointConfiguration(region)).enablePathStyleAccess().build();" is 293.,99
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,configureClientToIgnoreInvalidSslCertificates,Long Statement,The length of the statement "clientConfiguration.getApacheHttpClientConfig().withSslSocketFactory(new SSLConnectionSocketFactory(createBlindlyTrustingSslContext()`NoopHostnameVerifier.INSTANCE));" is 166.,136
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,supportsParameter,Long Statement,The length of the statement "return paramHasType(parameterContext`S3MockApplication.class) || paramHasType(parameterContext`AmazonS3.class) || paramHasType(parameterContext`S3Client.class);" is 160.,93
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,CustomCertificateTest,connectWithCustomSSLContext,Long Statement,The length of the statement "AmazonS3 s3=AmazonS3ClientBuilder.standard().withCredentials(new AWSStaticCredentialsProvider(new BasicAWSCredentials("foo"`"bar"))).withClientConfiguration(createClientConfiguration(KEYSTORE_FILE_NAME)).withEndpointConfiguration(new AwsClientBuilder.EndpointConfiguration("https://localhost:" + s3mock.getPort()`"us-west-1")).enablePathStyleAccess().build();" is 359.,56
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,CustomCertificateTest,connectWithCustomSSLContext,Long Statement,The length of the statement "Assertions.assertFalse(s3.doesBucketExistV2(bucketName)`() -> "Bucket " + bucketName + " must not be present at the mock server");" is 130.,56
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,CustomCertificateTest,createClientConfiguration,Long Statement,The length of the statement "clientConfiguration.getApacheHttpClientConfig().setSslSocketFactory(new SSLConnectionSocketFactory(createSslContext(keystoreFileName)));" is 136.,85
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionDeclarativeTest,shouldUploadAndDownloadObject,Long Statement,The length of the statement "s3Client.putObject(PutObjectRequest.builder().bucket(BUCKET_NAME).key(uploadFile.getName()).build()`RequestBody.fromFile(uploadFile));" is 134.,48
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionDeclarativeTest,shouldUploadAndDownloadObject,Long Statement,The length of the statement "final ResponseInputStream<GetObjectResponse> response=s3Client.getObject(GetObjectRequest.builder().bucket(BUCKET_NAME).key(uploadFile.getName()).build());" is 155.,48
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionProgrammaticTest,shouldUploadAndDownloadObject,Long Statement,The length of the statement "s3Client.putObject(PutObjectRequest.builder().bucket(BUCKET_NAME).key(uploadFile.getName()).build()`RequestBody.fromFile(uploadFile));" is 134.,51
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionProgrammaticTest,shouldUploadAndDownloadObject,Long Statement,The length of the statement "final ResponseInputStream<GetObjectResponse> response=s3Client.getObject(GetObjectRequest.builder().bucket(BUCKET_NAME).key(uploadFile.getName()).build());" is 155.,51
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,S3MockContainer,Magic Number,The method contains a magic number: 200,41
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerManualTest,setUp,Long Statement,The length of the statement "s3Mock=new S3MockContainer(S3MOCK_VERSION).withValidKmsKeys(TEST_ENC_KEYREF).withInitialBuckets(String.join("`"`INITIAL_BUCKET_NAMES));" is 135.,29
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerTestBase,shouldUploadAndDownloadObject,Long Statement,The length of the statement "s3Client.putObject(PutObjectRequest.builder().bucket(BUCKET_NAME).key(uploadFile.getName()).build()`RequestBody.fromFile(uploadFile));" is 134.,62
